2017-11-13T13:48:38.000880	2017-11-14T01:48:43.000200	KGPS11	4
2017-11-15T01:48:51.000840	2017-11-16T01:49:00.000480	KGPS11	4
2017-11-17T01:49:09.000120	2017-11-18T01:44:02.000400	KGPS11	4

2015-12-27T01:07:36.000480	2016-04-10T17:58:18.000048	KGPS13	5
2016-04-11T18:02:23.000424	2016-04-17T18:21:39.000456	KGPS13	5
2016-04-18T18:25:44.000832	2016-04-25T18:43:50.000016	KGPS13	5
2016-04-26T18:47:55.000392	2016-07-08T22:22:08.000256	KGPS13	5
2016-07-09T22:26:13.000632	2016-10-24T03:38:30.000336	KGPS13	5
2016-10-25T03:42:35.000712	2016-12-31T07:02:48.000768	KGPS13	5
2017-01-01T19:00:33.000120	2017-06-13T05:33:34.000560	KGPS13	5
2017-06-14T05:33:43.000200	2017-06-14T05:33:43.000200	KGPS13	5
2017-06-15T05:33:51.000840	2017-06-15T05:33:51.000840	KGPS13	5
2017-06-16T05:34:00.000480	2017-11-11T03:28:09.000120	KGPS13	5
2017-11-12T03:28:17.000760	2017-11-12T03:28:17.000760	KGPS13	5
2017-11-13T03:28:26.000400	2017-11-13T03:28:26.000400	KGPS13	5
2017-11-14T03:28:35.000040	2017-11-14T03:28:35.000040	KGPS13	5
2017-11-19T03:24:02.000880	2017-11-20T03:18:56.000160	KGPS13	5
2017-11-21T03:19:04.000800	2017-11-21T03:19:04.000800	KGPS13	5
2017-11-22T03:19:13.000440	2017-11-22T03:19:13.000440	KGPS13	5
2017-11-23T03:19:22.000080	2017-11-23T03:19:22.000080	KGPS13	5
2017-11-24T03:19:30.000720	2017-11-25T03:14:24.000000	KGPS13	5
2017-11-26T03:14:32.000640	2017-11-26T03:14:32.000640	KGPS13	5
2017-11-27T03:14:41.000280	2017-11-27T03:14:41.000280	KGPS13	5
2017-11-28T03:14:49.000920	2017-11-28T03:14:49.000920	KGPS13	5
2017-11-29T03:14:58.000560	2017-11-30T03:09:51.000840	KGPS13	5
2017-12-01T03:10:00.000480	2017-12-01T03:10:00.000480	KGPS13	5
2017-12-02T03:10:09.000120	2017-12-02T03:10:09.000120	KGPS13	5
2017-12-03T03:10:17.000760	2017-12-03T03:10:17.000760	KGPS13	5
2017-12-04T03:10:26.000400	2017-12-05T03:05:19.000680	KGPS13	5
2017-12-06T03:05:28.000320	2017-12-06T03:05:28.000320	KGPS13	5
2017-12-07T03:05:36.000960	2017-12-07T03:05:36.000960	KGPS13	5
2017-12-08T03:05:45.000600	2017-12-08T03:05:45.000600	KGPS13	5
2017-12-09T03:05:54.000240	2017-12-10T03:00:47.000520	KGPS13	5
2017-12-11T03:00:56.000160	2017-12-11T03:00:56.000160	KGPS13	5
2017-12-12T03:01:04.000800	2017-12-12T03:01:04.000800	KGPS13	5
2017-12-13T03:01:13.000440	2017-12-13T03:01:13.000440	KGPS13	5
2017-12-14T03:01:22.000080	2018-02-13T00:21:57.000600	KGPS13	5
2018-02-14T00:22:06.000240	2018-02-24T00:13:01.000920	KGPS13	5
2018-02-25T01:53:02.000400	2018-02-25T01:53:02.000400	KGPS13	5
2018-02-26T01:53:11.000040	2018-06-18T22:18:11.000520	KGPS13	5
2018-06-20T00:13:58.000080	2018-06-20T00:13:58.000080	KGPS13	5
2018-06-21T00:14:06.000720	2018-07-13T21:50:15.000360	KGPS13	5
2018-07-14T23:56:32.000640	2018-09-26T22:53:36.000960	KGPS13	5
2018-09-27T22:53:45.000600	2018-10-06T20:27:53.000280	KGPS13	5
2018-10-07T20:28:01.000920	2018-11-17T07:46:33.000600	KGPS13	5
2019-01-29T09:00:08.000640	2019-03-17T17:47:15.000360	KGPS13	5
2019-03-18T17:47:24.000000	2019-03-21T05:42:30.000240	KGPS13	5
2019-03-22T05:42:38.000880	2019-03-26T20:10:27.000840	KGPS13	5
2019-03-27T20:10:36.000480	2019-03-27T20:10:36.000480	KGPS13	5
2019-03-28T20:10:45.000120	2019-03-28T20:10:45.000120	KGPS13	5
2019-03-29T20:10:53.000760	2019-03-29T20:10:53.000760	KGPS13	5
2019-03-30T20:11:02.000400	2019-03-30T20:11:02.000400	KGPS13	5
2019-04-01T20:06:04.000320	2019-04-01T20:06:04.000320	KGPS13	5
2019-04-03T20:06:21.000600	2019-04-03T20:06:21.000600	KGPS13	5
2019-04-05T05:28:53.000760	2019-04-05T05:28:53.000760	KGPS13	5
2019-04-06T17:29:06.000720	2019-04-06T17:29:06.000720	KGPS13	5
2019-04-07T20:01:40.000800	2019-04-07T20:01:40.000800	KGPS13	5
2019-04-08T20:01:49.000440	2019-04-08T20:01:49.000440	KGPS13	5
2019-04-10T20:02:06.000720	2019-04-11T19:57:00.000000	KGPS13	5
2019-04-13T19:57:17.000280	2019-04-13T19:57:17.000280	KGPS13	5
2019-04-15T05:19:49.000440	2019-04-16T17:20:02.000400	KGPS13	5
2019-04-18T05:15:00.000000	2019-04-24T19:48:21.000600	KGPS13	5
2019-04-25T19:48:30.000240	2019-04-25T19:48:30.000240	KGPS13	5
2019-04-26T19:48:38.000880	2019-04-26T19:48:38.000880	KGPS13	5
2019-04-27T19:48:47.000520	2019-05-07T16:56:47.000040	KGPS13	5
2019-05-08T16:56:55.000680	2019-05-09T04:57:00.000000	KGPS13	5
2019-05-10T04:57:08.000640	2019-05-21T04:42:57.000600	KGPS13	5
2019-05-22T04:43:06.000240	2019-06-04T04:29:12.000480	KGPS13	5
2019-06-05T04:29:21.000120	2019-06-05T04:29:21.000120	KGPS13	5
2019-06-06T04:29:29.000760	2019-06-06T04:29:29.000760	KGPS13	5
2019-06-07T04:29:38.000400	2019-06-09T04:24:40.000320	KGPS13	5
2019-06-10T16:24:53.000280	2019-06-10T16:24:53.000280	KGPS13	5
2019-06-11T16:25:01.000920	2019-06-12T16:25:10.000560	KGPS13	5
2019-06-14T04:20:08.000160	2019-06-14T04:20:08.000160	KGPS13	5
2019-06-16T04:20:25.000440	2019-06-16T04:20:25.000440	KGPS13	5
2019-06-17T04:20:34.000080	2019-06-17T16:15:23.000040	KGPS13	5
2019-06-18T16:15:31.000680	2019-06-18T16:15:31.000680	KGPS13	5
2019-06-26T04:11:21.000120	2019-07-02T04:01:42.000240	KGPS13	5
2019-07-03T04:01:50.000880	2019-07-06T03:57:01.000440	KGPS13	5
2019-07-07T03:57:10.000080	2019-07-08T03:57:18.000720	KGPS13	5
2019-07-09T03:57:27.000360	2019-07-17T03:48:05.000760	KGPS13	5
2019-07-18T03:48:14.000400	2019-07-30T03:34:12.000000	KGPS13	5
2019-07-31T03:34:20.000640	2019-07-31T03:34:20.000640	KGPS13	5
2019-08-01T03:34:29.000280	2019-08-04T03:29:39.000840	KGPS13	5
2019-08-05T03:29:48.000480	2019-08-15T03:20:44.000160	KGPS13	5
2019-08-16T03:20:52.000800	2019-08-16T03:20:52.000800	KGPS13	5
2019-08-17T03:21:01.000440	2019-08-27T03:06:41.000760	KGPS13	5
2019-08-28T03:06:50.000400	2019-09-05T14:57:33.000120	KGPS13	5
2019-09-06T14:57:41.000760	2019-09-08T02:57:54.000720	KGPS13	5
2019-09-09T02:58:03.000360	2019-09-11T02:53:05.000280	KGPS13	5
2019-09-12T02:53:13.000920	2019-09-14T02:48:15.000840	KGPS13	5
2019-09-15T02:48:24.000480	2019-09-15T02:48:24.000480	KGPS13	5
2019-09-16T02:48:33.000120	2019-09-16T02:48:33.000120	KGPS13	5
2019-09-17T02:48:41.000760	2019-09-17T02:48:41.000760	KGPS13	5
2019-09-20T02:43:52.000320	2019-09-20T02:43:52.000320	KGPS13	5
2019-09-23T02:44:18.000240	2019-09-23T14:39:07.000200	KGPS13	5
2019-09-24T14:39:15.000840	2019-09-28T02:34:30.000720	KGPS13	5
2019-09-29T14:34:43.000680	2019-10-13T14:20:58.000560	KGPS13	5
2019-10-14T14:21:07.000200	2019-11-13T01:53:49.000920	KGPS13	5

2015-12-27T01:07:36.000480	2016-09-01T01:05:00.000096	KGPS15	6
2016-09-02T01:09:05.000472	2016-12-31T07:02:48.000768	KGPS15	6
2017-01-01T19:00:33.000120	2017-08-30T15:07:12.000000	KGPS15	6
2017-09-11T14:53:09.000600	2017-09-13T14:53:26.000880	KGPS15	6
2017-09-18T02:48:50.000400	2017-09-22T02:44:09.000600	KGPS15	6
2017-10-04T04:15:14.000400	2017-10-04T04:15:14.000400	KGPS15	6
2017-10-05T04:15:23.000040	2017-10-05T04:15:23.000040	KGPS15	6
2017-10-06T04:15:31.000680	2017-10-06T04:15:31.000680	KGPS15	6
2017-10-07T04:15:40.000320	2017-10-07T04:15:40.000320	KGPS15	6
2017-10-08T04:15:48.000960	2017-10-08T04:15:48.000960	KGPS15	6
2017-10-09T04:15:57.000600	2017-10-10T04:10:50.000880	KGPS15	6
2017-10-11T04:10:59.000520	2017-10-11T04:10:59.000520	KGPS15	6
2017-10-12T04:11:08.000160	2017-10-12T04:11:08.000160	KGPS15	6
2017-10-13T04:11:16.000800	2017-10-13T04:11:16.000800	KGPS15	6
2017-10-14T04:11:25.000440	2017-10-15T04:06:18.000720	KGPS15	6
2017-10-16T04:06:27.000360	2017-10-16T04:06:27.000360	KGPS15	6
2017-10-17T04:06:36.000000	2017-10-17T04:06:36.000000	KGPS15	6
2017-10-18T04:06:44.000640	2017-10-18T04:06:44.000640	KGPS15	6
2017-10-19T04:06:53.000280	2017-10-20T04:01:46.000560	KGPS15	6
2017-10-21T04:01:55.000200	2017-10-21T04:01:55.000200	KGPS15	6
2017-10-22T04:02:03.000840	2017-10-22T04:02:03.000840	KGPS15	6
2017-10-23T04:02:12.000480	2017-10-23T04:02:12.000480	KGPS15	6
2017-10-24T04:02:21.000120	2017-10-24T04:02:21.000120	KGPS15	6
2017-10-25T04:02:29.000760	2017-10-26T03:57:23.000040	KGPS15	6
2017-10-27T03:57:31.000680	2017-10-27T03:57:31.000680	KGPS15	6
2017-10-28T03:57:40.000320	2017-10-28T03:57:40.000320	KGPS15	6
2017-10-29T03:57:48.000960	2017-10-29T03:57:48.000960	KGPS15	6
2017-10-30T03:57:57.000600	2017-10-31T03:52:50.000880	KGPS15	6
2017-11-01T03:52:59.000520	2017-11-01T03:52:59.000520	KGPS15	6
2017-11-02T03:53:08.000160	2017-11-02T03:53:08.000160	KGPS15	6
2017-11-03T03:53:16.000800	2017-11-03T03:53:16.000800	KGPS15	6
2017-11-04T03:53:25.000440	2017-11-04T03:53:25.000440	KGPS15	6
2017-11-05T03:53:34.000080	2017-11-06T03:48:27.000360	KGPS15	6
2017-11-07T03:48:36.000000	2017-11-07T03:48:36.000000	KGPS15	6
2017-11-08T03:48:44.000640	2017-11-08T03:48:44.000640	KGPS15	6
2017-11-09T03:48:53.000280	2017-11-09T03:48:53.000280	KGPS15	6
2017-11-10T03:49:01.000920	2017-11-11T03:43:55.000200	KGPS15	6
2017-11-12T03:44:03.000840	2017-11-12T03:44:03.000840	KGPS15	6
2017-11-13T03:44:12.000480	2017-11-13T03:44:12.000480	KGPS15	6
2017-11-14T03:44:21.000120	2017-11-14T03:44:21.000120	KGPS15	6

2015-12-26T13:12:47.000520	2016-12-31T13:01:12.000000	KGPS16	7
2017-01-01T19:05:48.000480	2017-05-07T16:56:47.000040	KGPS16	7
2017-05-16T10:50:09.000600	2017-05-26T22:41:09.000600	KGPS16	7
2017-11-19T03:29:18.000240	2017-11-19T03:29:18.000240	KGPS16	7
2017-11-20T03:29:26.000880	2017-11-20T03:29:26.000880	KGPS16	7
2017-11-21T03:29:35.000520	2017-11-22T03:24:28.000800	KGPS16	7
2017-11-23T03:24:37.000440	2017-11-23T03:24:37.000440	KGPS16	7
2017-11-24T03:24:46.000080	2017-11-24T03:24:46.000080	KGPS16	7
2017-11-25T03:24:54.000720	2017-11-25T03:24:54.000720	KGPS16	7
2017-11-26T03:25:03.000360	2017-11-27T03:19:56.000640	KGPS16	7
2017-11-28T03:20:05.000280	2017-11-28T03:20:05.000280	KGPS16	7
2017-11-29T03:20:13.000920	2017-11-29T03:20:13.000920	KGPS16	7
2017-11-30T03:20:22.000560	2017-11-30T03:20:22.000560	KGPS16	7
2017-12-01T03:20:31.000200	2017-12-02T03:15:24.000480	KGPS16	7
2017-12-03T03:15:33.000120	2017-12-03T03:15:33.000120	KGPS16	7
2017-12-04T03:15:41.000760	2017-12-04T03:15:41.000760	KGPS16	7
2017-12-05T03:15:50.000400	2017-12-05T03:15:50.000400	KGPS16	7
2017-12-06T03:15:59.000040	2017-12-06T03:15:59.000040	KGPS16	7
2017-12-07T03:16:07.000680	2017-12-08T03:11:00.000960	KGPS16	7
2017-12-09T03:11:09.000600	2017-12-09T03:11:09.000600	KGPS16	7
2017-12-10T03:11:18.000240	2017-12-10T03:11:18.000240	KGPS16	7
2017-12-11T03:11:26.000880	2017-12-11T03:11:26.000880	KGPS16	7
2017-12-12T03:11:35.000520	2017-12-13T03:06:28.000800	KGPS16	7
2017-12-14T03:06:37.000440	2017-12-14T03:06:37.000440	KGPS16	7
2017-12-15T03:06:46.000080	2017-12-15T03:06:46.000080	KGPS16	7
2017-12-16T03:06:54.000720	2017-12-16T03:06:54.000720	KGPS16	7
2017-12-17T03:07:03.000360	2017-12-18T03:01:56.000640	KGPS16	7
2017-12-19T03:02:05.000280	2017-12-19T03:02:05.000280	KGPS16	7
2017-12-20T03:02:13.000920	2017-12-20T03:02:13.000920	KGPS16	7
2017-12-21T03:02:22.000560	2017-12-21T03:02:22.000560	KGPS16	7
2017-12-22T03:02:31.000200	2017-12-23T02:57:24.000480	KGPS16	7
2017-12-24T02:57:33.000120	2017-12-24T02:57:33.000120	KGPS16	7
2017-12-25T02:57:41.000760	2017-12-25T02:57:41.000760	KGPS16	7
2017-12-26T02:57:50.000400	2017-12-26T02:57:50.000400	KGPS16	7
2017-12-27T02:57:59.000040	2017-12-28T02:52:52.000320	KGPS16	7
2017-12-29T02:53:00.000960	2017-12-29T02:53:00.000960	KGPS16	7
2017-12-30T02:53:09.000600	2017-12-30T02:53:09.000600	KGPS16	7
2017-12-31T02:53:18.000240	2017-12-31T02:53:18.000240	KGPS16	7
2018-01-01T02:53:26.000880	2018-01-02T02:48:20.000160	KGPS16	7
2018-01-03T02:48:28.000800	2018-01-03T02:48:28.000800	KGPS16	7
2018-01-04T02:48:37.000440	2018-02-22T00:12:44.000640	KGPS16	7
2018-02-23T02:03:15.000840	2018-02-23T02:03:15.000840	KGPS16	7
2018-02-24T02:03:24.000480	2018-03-03T00:03:31.000680	KGPS16	7
2018-03-04T01:59:18.000240	2018-04-23T23:13:12.000000	KGPS16	7
2018-04-25T01:14:13.000920	2018-04-25T01:14:13.000920	KGPS16	7
2018-04-26T01:14:22.000560	2018-07-11T21:55:13.000440	KGPS16	7
2018-07-12T21:55:22.000080	2018-08-07T21:27:34.000560	KGPS16	7
2018-08-13T23:39:50.000400	2018-08-15T09:18:08.000640	KGPS16	7

2015-12-26T13:12:47.000520	2016-12-31T13:01:12.000000	KGPS17	8
2017-01-01T19:00:33.000120	2017-05-10T04:57:08.000640	KGPS17	8
2017-05-16T10:50:09.000600	2017-05-27T10:35:58.000560	KGPS17	8

2015-12-27T01:07:36.000480	2016-12-31T07:02:48.000768	KGPS18	9
2017-01-01T19:00:33.000120	2017-02-24T06:10:26.000400	KGPS18	9
2017-02-25T06:10:35.000040	2017-03-04T06:01:04.000800	KGPS18	9
2017-03-05T07:09:33.000120	2017-03-05T07:09:33.000120	KGPS18	9
2017-03-06T07:09:41.000760	2017-03-06T07:09:41.000760	KGPS18	9
2017-03-07T07:09:50.000400	2017-03-07T07:09:50.000400	KGPS18	9
2017-03-08T07:09:59.000040	2017-03-09T07:04:52.000320	KGPS18	9
2017-03-10T07:05:00.000960	2017-03-10T07:05:00.000960	KGPS18	9
2017-03-11T07:05:09.000600	2017-03-11T07:05:09.000600	KGPS18	9
2017-03-12T07:05:18.000240	2017-03-12T07:05:18.000240	KGPS18	9
2017-03-13T07:05:26.000880	2017-03-14T07:00:20.000160	KGPS18	9
2017-03-15T07:00:28.000800	2017-03-15T07:00:28.000800	KGPS18	9
2017-03-16T07:00:37.000440	2017-03-16T07:00:37.000440	KGPS18	9
2017-03-17T07:00:46.000080	2017-03-17T07:00:46.000080	KGPS18	9
2017-03-18T07:00:54.000720	2017-03-19T06:55:48.000000	KGPS18	9
2017-03-20T06:55:56.000640	2017-03-20T06:55:56.000640	KGPS18	9
2017-03-21T06:56:05.000280	2017-03-21T06:56:05.000280	KGPS18	9
2017-03-22T06:56:13.000920	2017-03-22T06:56:13.000920	KGPS18	9
2017-03-23T06:56:22.000560	2017-03-23T06:56:22.000560	KGPS18	9
2017-03-24T06:56:31.000200	2017-03-25T06:51:24.000480	KGPS18	9
2017-03-26T06:51:33.000120	2017-03-26T06:51:33.000120	KGPS18	9
2017-03-27T06:51:41.000760	2017-03-27T06:51:41.000760	KGPS18	9
2017-03-28T06:51:50.000400	2017-03-28T06:51:50.000400	KGPS18	9
2017-03-29T06:51:59.000040	2017-03-30T06:46:52.000320	KGPS18	9
2017-03-31T06:47:00.000960	2017-03-31T06:47:00.000960	KGPS18	9
2017-04-01T06:47:09.000600	2017-04-01T06:47:09.000600	KGPS18	9
2017-04-02T06:47:18.000240	2017-04-02T06:47:18.000240	KGPS18	9
2017-04-03T06:47:26.000880	2017-04-03T06:47:26.000880	KGPS18	9
2017-04-04T06:47:35.000520	2017-04-05T06:42:28.000800	KGPS18	9
2017-04-06T06:42:37.000440	2017-04-06T06:42:37.000440	KGPS18	9
2017-04-07T06:42:46.000080	2017-04-07T06:42:46.000080	KGPS18	9
2017-04-08T06:42:54.000720	2017-04-08T06:42:54.000720	KGPS18	9
2017-04-09T06:43:03.000360	2017-04-09T06:43:03.000360	KGPS18	9
2017-04-10T06:43:12.000000	2017-04-11T06:38:05.000280	KGPS18	9
2017-04-12T06:38:13.000920	2017-04-12T06:38:13.000920	KGPS18	9
2017-04-13T06:38:22.000560	2017-04-13T06:38:22.000560	KGPS18	9
2017-04-14T06:38:31.000200	2017-04-14T06:38:31.000200	KGPS18	9
2017-04-15T06:38:39.000840	2017-04-16T06:33:33.000120	KGPS18	9
2017-04-17T06:33:41.000760	2017-04-17T06:33:41.000760	KGPS18	9
2017-04-18T06:33:50.000400	2017-04-18T06:33:50.000400	KGPS18	9
2017-04-19T06:33:59.000040	2017-04-19T06:33:59.000040	KGPS18	9
2017-04-20T06:34:07.000680	2017-04-20T06:34:07.000680	KGPS18	9
2017-04-21T06:34:16.000320	2017-04-22T06:29:09.000600	KGPS18	9
2017-04-23T06:29:18.000240	2017-04-23T06:29:18.000240	KGPS18	9
2017-04-24T06:29:26.000880	2017-04-24T06:29:26.000880	KGPS18	9
2017-04-26T06:29:44.000160	2017-04-27T06:24:37.000440	KGPS18	9
2017-04-28T06:24:46.000080	2017-05-12T04:52:10.000560	KGPS18	9
2017-05-13T04:52:19.000200	2017-05-26T04:38:25.000440	KGPS18	9
2017-05-27T04:38:34.000080	2017-06-06T04:29:29.000760	KGPS18	9
2017-06-07T04:29:38.000400	2017-06-08T05:53:52.000800	KGPS18	9
2017-06-09T05:54:01.000440	2017-06-10T05:48:54.000720	KGPS18	9
2017-06-11T05:49:03.000360	2017-06-11T05:49:03.000360	KGPS18	9
2017-06-12T05:49:12.000000	2017-06-12T05:49:12.000000	KGPS18	9
2017-06-13T05:49:20.000640	2017-06-13T05:49:20.000640	KGPS18	9
2017-06-14T05:49:29.000280	2017-06-14T05:49:29.000280	KGPS18	9
2017-06-15T05:49:37.000920	2017-06-15T05:49:37.000920	KGPS18	9
2017-06-17T05:44:39.000840	2017-06-17T05:44:39.000840	KGPS18	9
2017-06-20T05:45:05.000760	2017-06-27T04:06:14.000400	KGPS18	9
2017-06-28T04:06:23.000040	2017-06-28T04:06:23.000040	KGPS18	9
2017-06-29T04:06:31.000680	2017-07-07T03:57:10.000080	KGPS18	9
2017-07-08T03:57:18.000720	2017-07-09T03:57:27.000360	KGPS18	9
2017-07-10T15:52:24.000960	2017-07-11T03:52:29.000280	KGPS18	9
2017-07-12T03:52:37.000920	2017-07-13T03:52:46.000560	KGPS18	9
2017-07-14T03:52:55.000200	2017-07-14T03:52:55.000200	KGPS18	9
2017-07-15T03:53:03.000840	2017-08-03T03:29:31.000200	KGPS18	9
2017-08-04T03:29:39.000840	2017-08-05T03:29:48.000480	KGPS18	9
2017-08-06T03:29:57.000120	2017-08-08T03:24:59.000040	KGPS18	9
2017-08-09T03:25:07.000680	2017-08-30T03:07:07.000680	KGPS18	9
2017-08-31T03:07:16.000320	2017-09-01T03:02:09.000600	KGPS18	9
2017-09-02T03:02:18.000240	2017-09-02T03:02:18.000240	KGPS18	9
2017-09-14T02:48:15.000840	2017-09-14T02:48:15.000840	KGPS18	9
2017-09-20T04:28:59.000520	2017-09-20T04:28:59.000520	KGPS18	9
2017-09-21T04:29:08.000160	2017-09-21T04:29:08.000160	KGPS18	9
2017-09-23T04:29:25.000440	2017-09-23T04:29:25.000440	KGPS18	9
2017-10-08T02:25:26.000400	2017-10-14T02:21:02.000880	KGPS18	9
2017-10-15T04:11:34.000080	2017-10-16T04:06:27.000360	KGPS18	9
2017-10-17T04:06:36.000000	2017-10-17T04:06:36.000000	KGPS18	9
2017-10-18T04:06:44.000640	2017-10-18T04:06:44.000640	KGPS18	9
2017-10-19T04:06:53.000280	2017-10-19T04:06:53.000280	KGPS18	9
2017-10-20T04:07:01.000920	2017-10-20T04:07:01.000920	KGPS18	9
2017-10-21T04:07:10.000560	2017-10-22T04:02:03.000840	KGPS18	9
2017-10-23T04:02:12.000480	2017-10-23T04:02:12.000480	KGPS18	9
2017-10-24T04:02:21.000120	2017-10-24T04:02:21.000120	KGPS18	9
2017-10-25T04:02:29.000760	2017-10-25T04:02:29.000760	KGPS18	9
2017-10-26T04:02:38.000400	2017-10-27T03:57:31.000680	KGPS18	9
2017-10-28T03:57:40.000320	2017-10-28T03:57:40.000320	KGPS18	9
2017-10-29T03:57:48.000960	2017-10-29T03:57:48.000960	KGPS18	9
2017-10-30T03:57:57.000600	2017-10-30T03:57:57.000600	KGPS18	9
2017-10-31T03:58:06.000240	2017-11-01T03:52:59.000520	KGPS18	9
2017-11-02T03:53:08.000160	2017-11-02T03:53:08.000160	KGPS18	9
2017-11-03T03:53:16.000800	2017-11-03T03:53:16.000800	KGPS18	9
2017-11-04T03:53:25.000440	2017-11-04T03:53:25.000440	KGPS18	9
2017-11-05T03:53:34.000080	2017-11-05T03:53:34.000080	KGPS18	9
2017-11-06T03:53:42.000720	2017-11-07T03:48:36.000000	KGPS18	9
2017-11-09T03:48:53.000280	2017-11-09T03:48:53.000280	KGPS18	9
2017-11-10T03:49:01.000920	2017-11-10T03:49:01.000920	KGPS18	9
2017-11-11T03:49:10.000560	2017-11-12T03:44:03.000840	KGPS18	9
2017-11-13T03:44:12.000480	2017-11-13T03:44:12.000480	KGPS18	9
2017-11-14T03:44:21.000120	2017-11-14T03:44:21.000120	KGPS18	9
2017-11-19T03:39:48.000960	2017-11-19T03:39:48.000960	KGPS18	9
2017-11-20T03:39:57.000600	2017-11-20T03:39:57.000600	KGPS18	9
2017-11-21T03:40:06.000240	2017-11-21T03:40:06.000240	KGPS18	9
2017-11-22T03:40:14.000880	2017-11-23T03:35:08.000160	KGPS18	9
2017-11-24T03:35:16.000800	2017-11-24T03:35:16.000800	KGPS18	9
2017-11-25T03:35:25.000440	2017-11-25T03:35:25.000440	KGPS18	9
2017-11-26T03:35:34.000080	2017-11-26T03:35:34.000080	KGPS18	9
2017-11-27T03:35:42.000720	2017-11-28T03:30:36.000000	KGPS18	9
2017-11-29T03:30:44.000640	2017-11-29T03:30:44.000640	KGPS18	9
2017-11-30T03:30:53.000280	2017-11-30T03:30:53.000280	KGPS18	9
2017-12-01T03:31:01.000920	2017-12-01T03:31:01.000920	KGPS18	9
2017-12-02T03:31:10.000560	2018-01-23T00:39:57.000600	KGPS18	9
2018-01-24T00:40:06.000240	2018-01-24T00:40:06.000240	KGPS18	9
2018-01-25T00:40:14.000880	2018-04-24T23:08:05.000280	KGPS18	9
